            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.161057      0.161057   5.56111e-18             0   6.49312e-18    3.0926e-35     0.0548501             0       4.71413      0.551449      -4.16268       6.49157
      0.161097      0.161097   1.10327e-17             0   1.28667e-17    1.2172e-34     0.0548636             0       4.71529      0.551584       -4.1637       6.49475
      0.161077      0.161077   3.71108e-19     1.249e-50   7.02204e-19   1.37721e-37     0.0548569             0       4.71472      0.551517       -4.1632       6.49318
      0.161077      0.161077   2.31158e-17   8.26056e-53   2.59484e-17   5.34339e-34     0.0548569             0       4.71472      0.551517       -4.1632       6.49318
      0.161077      0.161077   6.72721e-18   5.43018e-55   8.72692e-18   4.52554e-35     0.0548569             0       4.71472      0.551517       -4.1632       6.49318
      0.161057      0.161057   5.56111e-18             0   6.49312e-18    3.0926e-35     0.0548501             0       4.71413      0.551449      -4.16268       6.49157
      0.161097      0.161097   1.10327e-17             0   1.28667e-17    1.2172e-34     0.0548636             0       4.71529      0.551584       -4.1637       6.49475
      0.161077      0.161077   3.71108e-19     1.249e-50   7.02204e-19   1.37721e-37     0.0548569             0       4.71472      0.551517       -4.1632       6.49318
      0.161077      0.161077   2.31158e-17   8.26056e-53   2.59484e-17   5.34339e-34     0.0548569             0       4.71472      0.551517       -4.1632       6.49318
      0.161077      0.161077   6.72721e-18   5.43018e-55   8.72692e-18   4.52554e-35     0.0548569             0       4.71472      0.551517       -4.1632       6.49318
      0.161077      0.161077   5.56111e-18             0   6.49312e-18    3.0926e-35     0.0548569             0       4.71472      0.551517       -4.1632       6.49318
      0.161077      0.161077   1.67308e-17             0   1.95465e-17   2.79919e-34     0.0548569             0       4.71472      0.551517       -4.1632       6.49318
      0.161077      0.161077   5.56111e-18             0   6.49312e-18    3.0926e-35     0.0548569             0       4.71472      0.551517       -4.1632       6.49318
      0.161077      0.161077   1.67308e-17             0   1.95465e-17   2.79919e-34     0.0548569             0       4.71472      0.551517       -4.1632       6.49318
      0.161077      0.161077   5.56111e-18             0   6.49312e-18    3.0926e-35     0.0548569             0       4.71472      0.551517       -4.1632       6.49318
      0.161077      0.161077   2.31909e-17             0   2.60278e-17   5.37817e-34      0.054857             0       4.71472      0.551517       -4.1632       6.49319
      0.161077      0.161077   5.56111e-18             0   6.49312e-18    3.0926e-35     0.0548569             0       4.71472      0.551517       -4.1632       6.49318
      0.161018      0.161018   5.60954e-18             0   6.56346e-18   3.14669e-35     0.0548368             0       4.71299      0.551315      -4.16167       6.48842
      0.161019      0.161019   1.11523e-17             0   1.30288e-17   1.24374e-34      0.054837             0         4.713      0.551316      -4.16168       6.48845
      0.161077      0.161077   5.56111e-18             0   6.49312e-18    3.0926e-35     0.0548569             0       4.71472      0.551517       -4.1632       6.49318
      0.161018      0.161018   5.60954e-18             0   6.56346e-18   3.14669e-35     0.0548368             0       4.71299      0.551315      -4.16167       6.48842
      0.161019      0.161019   1.11523e-17             0   1.30288e-17   1.24374e-34      0.054837             0         4.713      0.551316      -4.16168       6.48845
      0.161077      0.161077   5.56111e-18             0   6.49312e-18    3.0926e-35     0.0548569             0       4.71472      0.551517       -4.1632       6.49318
      0.161018      0.161018   5.60954e-18             0   6.56346e-18   3.14669e-35     0.0548368             0       4.71299      0.551315      -4.16167       6.48842
      0.161077      0.161077   5.56111e-18             0   6.49312e-18    3.0926e-35     0.0548569             0       4.71472      0.551517       -4.1632       6.49318
      0.233878             0   1.09143e-34      0.233878      0.233878     0.0546988             0             0   1.09599e-16   1.28206e-17   -9.6778e-17       15.8483
      0.233878             0   1.09143e-34      0.233878      0.233878     0.0546988             0             0   1.09599e-16   1.28206e-17   -9.6778e-17       15.8483
      0.226165   3.20562e-49   2.07282e-33      0.226165      0.226077     0.0511505             0    0.00214337      0.184213     0.0215488     -0.162664       14.8186
      0.233878             0   3.45141e-34      0.233878      0.233878     0.0546988             0             0   2.92351e-16   3.41985e-17  -2.58152e-16       15.8483
      0.226165    1.6757e-48   2.51303e-32      0.226165      0.226077     0.0511505             0    0.00214337      0.184213     0.0215488     -0.162664       14.8186
      0.233878             0   3.45141e-34      0.233878      0.233878     0.0546988             0             0   2.92351e-16   3.41985e-17  -2.58152e-16       15.8483
      0.226165    1.6757e-48   2.51303e-32      0.226165      0.226077     0.0511505             0    0.00214337      0.184213     0.0215488     -0.162664       14.8186
      0.233878             0   3.45141e-34      0.233878      0.233878     0.0546988             0             0   2.92351e-16   3.41985e-17  -2.58152e-16       15.8483
      0.226292    2.3909e-48   1.13252e-32      0.226292      0.226202     0.0512079             0    0.00216936      0.186448     0.0218102     -0.164637       14.8352
      0.233878             0   3.45141e-34      0.233878      0.233878     0.0546988             0             0   2.92351e-16   3.41985e-17  -2.58152e-16       15.8483
      0.226307   7.71936e-49   4.87265e-33      0.226307      0.226218     0.0512151             0    0.00217254       0.18672     0.0218421     -0.164878       14.8373
      0.233878             0   3.45141e-34      0.233878      0.233878     0.0546988             0             0   2.92351e-16   3.41985e-17  -2.58152e-16       15.8483
      0.226308   1.53292e-48   9.26893e-33      0.226308      0.226218     0.0512151             0    0.00217257      0.186723     0.0218424     -0.164881       14.8373
      0.233878             0   1.96761e-34      0.233878      0.233878     0.0546988             0             0   4.70836e-16   5.50774e-17  -4.15759e-16       13.7025
      0.233911   2.01202e-46   1.51053e-29      0.233911      0.233911     0.0547143             0   1.69916e-05    0.00146036   0.000170829   -0.00128953       13.7064
      0.228761   2.67533e-46   2.75088e-30      0.228761      0.228758     0.0523315             0   0.000354628     0.0304787    0.00356533    -0.0269134       13.1095
      0.223544   2.72652e-40   7.91894e-24      0.223544      0.223537      0.049972             0   0.000622806     0.0535275    0.00626153    -0.0472659       12.5184
      0.216352   7.90316e-39    4.7355e-23      0.216352      0.216332     0.0468081             0   0.000989454     0.0850393     0.0099477    -0.0750916       11.7258
      0.208777   9.20506e-39   5.34722e-23      0.208777      0.208738     0.0435877             0     0.0013686      0.117625     0.0137595     -0.103866       10.9191
       0.20239   9.93242e-39    5.5638e-23       0.20239      0.202269     0.0409618             0    0.00238928      0.205348     0.0240212     -0.181327       10.2613
      0.184849   2.32338e-36   1.42518e-20      0.184849      0.183982     0.0341692             0    0.00608917      0.523338     0.0612189     -0.462119        8.5596
     0.0743288   2.93043e-36   2.02047e-20     0.0743288     0.0672798    0.00552478             0     0.0107599      0.924767      0.108177      -0.81659       1.38376
     0.0742676   3.23435e-36   2.00713e-20     0.0742676     0.0672221    0.00551567             0     0.0107526       0.92414      0.108104     -0.816036       1.38148
      0.074185    3.0493e-36   2.00813e-20      0.074185     0.0671272    0.00550341             0     0.0107553      0.924369      0.108131     -0.816238        1.3784
      0.074166   3.24721e-36   2.00729e-20      0.074166     0.0670904    0.00550059             0     0.0107667      0.925352      0.108246     -0.817106        1.3777
     0.0740932   3.13914e-36   2.00554e-20     0.0740932     0.0670124    0.00548981             0     0.0107649      0.925198      0.108228      -0.81697         1.375
     0.0740587   3.10418e-36   2.00467e-20     0.0740587     0.0669663    0.00548469             0     0.0107706      0.925689      0.108285     -0.817404       1.37371
     0.0739922   2.96112e-36   2.00353e-20     0.0739922     0.0668958    0.00547485             0     0.0107685      0.925506      0.108264     -0.817242       1.37125
     0.0739499   3.02458e-36   2.00143e-20     0.0739499     0.0668445    0.00546858             0     0.0107716      0.925776      0.108295     -0.817481       1.36968
     0.0738878    2.9568e-36   2.00027e-20     0.0738878     0.0667783    0.00545941             0     0.0107699      0.925628      0.108278      -0.81735       1.36738
     0.0738416   3.24441e-36   1.99926e-20     0.0738416     0.0667243    0.00545259             0      0.010772      0.925807      0.108299     -0.817508       1.36567
     0.0737826    3.3224e-36   1.99817e-20     0.0737826     0.0666604    0.00544387             0     0.0107709      0.925716      0.108288     -0.817428       1.36349
     0.0737343    2.8729e-36   1.99646e-20     0.0737343     0.0666047    0.00543674             0     0.0107725      0.925854      0.108304     -0.817549        1.3617
     0.0736772    2.9679e-36    1.9949e-20     0.0736772     0.0665422    0.00542833             0      0.010772      0.925809      0.108299      -0.81751       1.35959
      0.233878             0   1.96761e-34      0.233878      0.233878     0.0546988             0             0   4.70836e-16   5.50774e-17  -4.15759e-16       13.7025
      0.233911   2.01202e-46   1.51053e-29      0.233911      0.233911     0.0547143             0   1.69916e-05    0.00146036   0.000170829   -0.00128953       13.7064
      0.228761   2.67533e-46   2.75088e-30      0.228761      0.228758     0.0523315             0   0.000354628     0.0304787    0.00356533    -0.0269134       13.1095
      0.223544   2.72652e-40   7.91894e-24      0.223544      0.223537      0.049972             0   0.000622806     0.0535275    0.00626153    -0.0472659       12.5184
      0.216352   7.90316e-39    4.7355e-23      0.216352      0.216332     0.0468081             0   0.000989454     0.0850393     0.0099477    -0.0750916       11.7258
      0.208777   9.20506e-39   5.34722e-23      0.208777      0.208738     0.0435877             0     0.0013686      0.117625     0.0137595     -0.103866       10.9191
       0.20239   9.93242e-39    5.5638e-23       0.20239      0.202269     0.0409618             0    0.00238928      0.205348     0.0240212     -0.181327       10.2613
      0.184849   2.32338e-36   1.42518e-20      0.184849      0.183982     0.0341692             0    0.00608917      0.523338     0.0612189     -0.462119        8.5596
     0.0743288   2.93043e-36   2.02047e-20     0.0743288     0.0672798    0.00552478             0     0.0107599      0.924767      0.108177      -0.81659       1.38376
     0.0742676   3.23435e-36   2.00713e-20     0.0742676     0.0672221    0.00551567             0     0.0107526       0.92414      0.108104     -0.816036       1.38148
      0.074185    3.0493e-36   2.00813e-20      0.074185     0.0671272    0.00550341             0     0.0107553      0.924369      0.108131     -0.816238        1.3784
      0.074166   3.24721e-36   2.00729e-20      0.074166     0.0670904    0.00550059             0     0.0107667      0.925352      0.108246     -0.817106        1.3777
     0.0740932   3.13914e-36   2.00554e-20     0.0740932     0.0670124    0.00548981             0     0.0107649      0.925198      0.108228      -0.81697         1.375
     0.0740587   3.10418e-36   2.00467e-20     0.0740587     0.0669663    0.00548469             0     0.0107706      0.925689      0.108285     -0.817404       1.37371
     0.0739922   2.96112e-36   2.00353e-20     0.0739922     0.0668958    0.00547485             0     0.0107685      0.925506      0.108264     -0.817242       1.37125
     0.0739499   3.02458e-36   2.00143e-20     0.0739499     0.0668445    0.00546858             0     0.0107716      0.925776      0.108295     -0.817481       1.36968
     0.0738878    2.9568e-36   2.00027e-20     0.0738878     0.0667783    0.00545941             0     0.0107699      0.925628      0.108278      -0.81735       1.36738
     0.0738416   3.24441e-36   1.99926e-20     0.0738416     0.0667243    0.00545259             0      0.010772      0.925807      0.108299     -0.817508       1.36567
     0.0737826    3.3224e-36   1.99817e-20     0.0737826     0.0666604    0.00544387             0     0.0107709      0.925716      0.108288     -0.817428       1.36349
     0.0737343    2.8729e-36   1.99646e-20     0.0737343     0.0666047    0.00543674             0     0.0107725      0.925854      0.108304     -0.817549        1.3617
     0.0736772    2.9679e-36    1.9949e-20     0.0736772     0.0665422    0.00542833             0      0.010772      0.925809      0.108299      -0.81751       1.35959
     0.0736273   3.31626e-36   1.99379e-20     0.0736273     0.0664853    0.00542098             0     0.0107732      0.925912      0.108311     -0.817601       1.35775
     0.0735712   2.97703e-36   1.99246e-20     0.0735712     0.0664237    0.00541272             0     0.0107728      0.925879      0.108307     -0.817571       1.35568
     0.0735197   3.53872e-36   1.99125e-20     0.0735197     0.0663659    0.00540515             0     0.0107734      0.925924      0.108313     -0.817612       1.35379
      0.073464   3.47003e-36   1.99016e-20      0.073464     0.0663052    0.00539696             0     0.0107727      0.925867      0.108306     -0.817561       1.35174
     0.0734115   3.18336e-36     1.989e-20     0.0734115     0.0662471    0.00538925             0     0.0107727      0.925863      0.108305     -0.817558       1.34981
     0.0734237   3.58376e-36   1.97845e-20     0.0734237     0.0662499    0.00539104             0     0.0107803      0.926517      0.108382     -0.818135       1.35025
     0.0734191   2.93106e-36   1.97817e-20     0.0734191     0.0662417    0.00539036             0     0.0107825      0.926707      0.108404     -0.818303       1.35008
     0.0733806   3.30501e-36   1.97748e-20     0.0733806     0.0662011    0.00538471             0      0.010781       0.92658      0.108389     -0.818191       1.34867
     0.0733801   3.06127e-36   1.98115e-20     0.0733801     0.0661946    0.00538464             0     0.0107852      0.926942      0.108432     -0.818511       1.34865
       0.07337   3.06819e-36   1.98088e-20       0.07337     0.0661839    0.00538316             0     0.0107849      0.926913      0.108428     -0.818484       1.34828
     0.0733695   2.99528e-36   1.98057e-20     0.0733695     0.0661806    0.00538308             0     0.0107868       0.92708      0.108448     -0.818632       1.34826
     0.0733593     3.307e-36    1.9802e-20     0.0733593     0.0661697    0.00538158             0     0.0107865      0.927052      0.108444     -0.818607       1.34788
     0.0733599   3.41182e-36   1.98112e-20     0.0733599     0.0661673    0.00538168             0     0.0107887      0.927245      0.108467     -0.818778       1.34791
     0.0733495   3.27942e-36   1.98088e-20     0.0733495      0.066156    0.00538014             0     0.0107885      0.927227      0.108465     -0.818762       1.34752
     0.0733502   3.11917e-36   1.98018e-20     0.0733502     0.0661536    0.00538025             0     0.0107908       0.92742      0.108488     -0.818933       1.34755
     0.0733398   2.97553e-36   1.97974e-20     0.0733398     0.0661424    0.00537872             0     0.0107905      0.927399      0.108485     -0.818914       1.34717
     0.0733407   3.30324e-36   1.97947e-20     0.0733407     0.0661402    0.00537886             0     0.0107929        0.9276      0.108509     -0.819091        1.3472
     0.0733303   3.35579e-36   1.97934e-20     0.0733303     0.0661288    0.00537733             0     0.0107927      0.927589      0.108507     -0.819082       1.34682
     0.0733304   2.88198e-36   1.98191e-20     0.0733304      0.066126    0.00537734             0     0.0107948      0.927764      0.108528     -0.819236       1.34682
     0.0733203   3.04193e-36   1.98214e-20     0.0733203     0.0661153    0.00537586             0     0.0107944      0.927734      0.108524      -0.81921       1.34645
     0.0733205   3.12285e-36   1.98284e-20     0.0733205     0.0661126     0.0053759             0     0.0107965      0.927915      0.108545      -0.81937       1.34646
     0.0733102   3.03324e-36   1.98258e-20     0.0733102     0.0661016    0.00537438             0     0.0107962      0.927889      0.108542     -0.819347       1.34608
     0.0733111   3.33389e-36   1.98436e-20     0.0733111     0.0660994    0.00537452             0     0.0107986      0.928089      0.108566     -0.819523       1.34611
     0.0733027   3.16488e-36   1.98435e-20     0.0733027     0.0660894    0.00537328             0      0.010799      0.928125       0.10857     -0.819555        1.3458
     0.0732968   2.80097e-36   1.98722e-20     0.0732968     0.0660825    0.00537243             0     0.0107993      0.928151      0.108573     -0.819578       1.34559
     0.0732893   3.15607e-36   1.98775e-20     0.0732893     0.0660744    0.00537132             0     0.0107991      0.928138      0.108571     -0.819566       1.34531
      0.073283   3.24716e-36   1.98774e-20      0.073283     0.0660671     0.0053704             0     0.0107993      0.928155      0.108574     -0.819582       1.34508
     0.0732761   3.01516e-36   1.98763e-20     0.0732761     0.0660593    0.00536939             0     0.0107994      0.928162      0.108574     -0.819588       1.34483
       0.07327    3.0378e-36   1.98747e-20       0.07327     0.0660521    0.00536849             0     0.0107997      0.928188      0.108577      -0.81961        1.3446
     0.0732633    3.1379e-36   1.98725e-20     0.0732633     0.0660444    0.00536751             0     0.0107999      0.928202      0.108579     -0.819623       1.34436
      0.233878             0   1.96761e-34      0.233878      0.233878     0.0546988             0             0   4.70836e-16   5.50774e-17  -4.15759e-16       13.7025
      0.233911   2.01202e-46   1.51053e-29      0.233911      0.233911     0.0547143             0   1.69916e-05    0.00146036   0.000170829   -0.00128953       13.7064
      0.228761   2.67533e-46   2.75088e-30      0.228761      0.228758     0.0523315             0   0.000354628     0.0304787    0.00356533    -0.0269134       13.1095
      0.223544   2.72652e-40   7.91894e-24      0.223544      0.223537      0.049972             0   0.000622806     0.0535275    0.00626153    -0.0472659       12.5184
      0.216352   7.90316e-39    4.7355e-23      0.216352      0.216332     0.0468081             0   0.000989454     0.0850393     0.0099477    -0.0750916       11.7258
      0.208777   9.20506e-39   5.34722e-23      0.208777      0.208738     0.0435877             0     0.0013686      0.117625     0.0137595     -0.103866       10.9191
       0.20239   9.93242e-39    5.5638e-23       0.20239      0.202269     0.0409618             0    0.00238928      0.205348     0.0240212     -0.181327       10.2613
      0.184849   2.32338e-36   1.42518e-20      0.184849      0.183982     0.0341692             0    0.00608917      0.523338     0.0612189     -0.462119        8.5596
     0.0743288   2.93043e-36   2.02047e-20     0.0743288     0.0672798    0.00552478             0     0.0107599      0.924767      0.108177      -0.81659       1.38376
     0.0742676   3.23435e-36   2.00713e-20     0.0742676     0.0672221    0.00551567             0     0.0107526       0.92414      0.108104     -0.816036       1.38148
      0.074185    3.0493e-36   2.00813e-20      0.074185     0.0671272    0.00550341             0     0.0107553      0.924369      0.108131     -0.816238        1.3784
      0.074166   3.24721e-36   2.00729e-20      0.074166     0.0670904    0.00550059             0     0.0107667      0.925352      0.108246     -0.817106        1.3777
     0.0740932   3.13914e-36   2.00554e-20     0.0740932     0.0670124    0.00548981             0     0.0107649      0.925198      0.108228      -0.81697         1.375
     0.0740587   3.10418e-36   2.00467e-20     0.0740587     0.0669663    0.00548469             0     0.0107706      0.925689      0.108285     -0.817404       1.37371
     0.0739922   2.96112e-36   2.00353e-20     0.0739922     0.0668958    0.00547485             0     0.0107685      0.925506      0.108264     -0.817242       1.37125
     0.0739499   3.02458e-36   2.00143e-20     0.0739499     0.0668445    0.00546858             0     0.0107716      0.925776      0.108295     -0.817481       1.36968
     0.0738878    2.9568e-36   2.00027e-20     0.0738878     0.0667783    0.00545941             0     0.0107699      0.925628      0.108278      -0.81735       1.36738
     0.0738416   3.24441e-36   1.99926e-20     0.0738416     0.0667243    0.00545259             0      0.010772      0.925807      0.108299     -0.817508       1.36567
     0.0737826    3.3224e-36   1.99817e-20     0.0737826     0.0666604    0.00544387             0     0.0107709      0.925716      0.108288     -0.817428       1.36349
     0.0737343    2.8729e-36   1.99646e-20     0.0737343     0.0666047    0.00543674             0     0.0107725      0.925854      0.108304     -0.817549        1.3617
     0.0736772    2.9679e-36    1.9949e-20     0.0736772     0.0665422    0.00542833             0      0.010772      0.925809      0.108299      -0.81751       1.35959
     0.0736273   3.31626e-36   1.99379e-20     0.0736273     0.0664853    0.00542098             0     0.0107732      0.925912      0.108311     -0.817601       1.35775
     0.0735712   2.97703e-36   1.99246e-20     0.0735712     0.0664237    0.00541272             0     0.0107728      0.925879      0.108307     -0.817571       1.35568
     0.0735197   3.53872e-36   1.99125e-20     0.0735197     0.0663659    0.00540515             0     0.0107734      0.925924      0.108313     -0.817612       1.35379
      0.073464   3.47003e-36   1.99016e-20      0.073464     0.0663052    0.00539696             0     0.0107727      0.925867      0.108306     -0.817561       1.35174
     0.0734115   3.18336e-36     1.989e-20     0.0734115     0.0662471    0.00538925             0     0.0107727      0.925863      0.108305     -0.817558       1.34981
     0.0734237   3.58376e-36   1.97845e-20     0.0734237     0.0662499    0.00539104             0     0.0107803      0.926517      0.108382     -0.818135       1.35025
     0.0734191   2.93106e-36   1.97817e-20     0.0734191     0.0662417    0.00539036             0     0.0107825      0.926707      0.108404     -0.818303       1.35008
     0.0733806   3.30501e-36   1.97748e-20     0.0733806     0.0662011    0.00538471             0      0.010781       0.92658      0.108389     -0.818191       1.34867
     0.0233878             0    7.7176e-35     0.0233878     0.0233878   0.000546988             0             0   4.91258e-17   5.74663e-18  -4.33792e-17      0.137025
     0.0234083   2.28315e-50   1.51669e-34     0.0234083     0.0234083    0.00054795             0   1.05926e-05   0.000910385   0.000106495   -0.00080389      0.137266
     0.0233609   5.63383e-49   8.63105e-33     0.0233609     0.0233608   0.000545734             0   2.34292e-05    0.00201364   0.000235551   -0.00177809      0.136711
     0.0233752   6.85053e-44   1.28829e-27     0.0233752      0.023375     0.0005464             0   3.19792e-05    0.00274847    0.00032151   -0.00242696      0.136878
     0.0233563   1.28882e-41    8.1715e-26     0.0233563      0.023356   0.000545515             0   3.76771e-05    0.00323818   0.000378795   -0.00285938      0.136656
     0.0233333   1.30276e-41   8.22869e-26     0.0233333      0.023333   0.000544441             0   4.03979e-05    0.00347202   0.000406149   -0.00306587      0.136387
     0.0233878             0    7.7176e-35     0.0233878     0.0233878   0.000546988             0             0   4.91258e-17   5.74663e-18  -4.33792e-17      0.137025
     0.0233878             0    7.7176e-35     0.0233878     0.0233878   0.000546988             0             0   4.91258e-17   5.74663e-18  -4.33792e-17      0.137025
     0.0233878             0    7.7176e-35     0.0233878     0.0233878   0.000546988             0             0   4.91258e-17   5.74663e-18  -4.33792e-17      0.137025
     0.0234096   1.17588e-50   1.96175e-34     0.0234096     0.0234095   0.000548008             0    1.0794e-05   0.000927694    0.00010852  -0.000819174      0.137281
     0.0233824   6.65686e-47   9.16124e-31     0.0233824     0.0233823   0.000546736             0   2.51672e-05    0.00216301   0.000253024   -0.00190999      0.136962
     0.0467755             0    1.9294e-35     0.0467755     0.0467755    0.00218795             0             0   2.32161e-16   2.71577e-17  -2.05003e-16        0.5481
     0.0467368   2.40969e-48   2.42429e-32     0.0467368     0.0467368    0.00218433             0  -6.96696e-06    0.00059878    7.0044e-05  -0.000528736      0.547193
     0.0588009             0   1.17361e-34     0.0588009     0.0521921    0.00345754             0    0.00922372      0.792739     0.0927328     -0.700006      0.865962
     0.0588042   4.18194e-50   4.30256e-34     0.0588042      0.052196    0.00345793             0    0.00922356      0.792725     0.0927312     -0.699994      0.866059
     0.0588334   2.65646e-50   2.01355e-34     0.0588334     0.0522195    0.00346136             0    0.00922975      0.793257     0.0927935     -0.700464      0.866919
     0.0588848   3.17285e-50   3.97678e-34     0.0588848     0.0522608    0.00346742             0    0.00924066      0.794195     0.0929031     -0.701292      0.868436
     0.0589033   2.88955e-50   3.83313e-34     0.0589033     0.0522757     0.0034696             0    0.00924459      0.794533     0.0929427      -0.70159      0.868983
     0.0589246    3.5917e-50   1.90349e-34     0.0589246     0.0522928     0.0034721             0    0.00924909      0.794919     0.0929879     -0.701931      0.869609
      0.058962   3.54491e-50   2.46356e-34      0.058962     0.0523228    0.00347652             0    0.00925703      0.795602     0.0930677     -0.702534      0.870714
     0.0589865   2.71649e-50   2.81104e-34     0.0589865     0.0523425    0.00347941             0    0.00926223      0.796048       0.09312     -0.702928      0.871438
     0.0590094    2.8306e-50   3.24903e-34     0.0590094     0.0523609    0.00348211             0    0.00926708      0.796465     0.0931687     -0.703296      0.872113
     0.0590404   4.87672e-48   3.27625e-32     0.0590404     0.0523861    0.00348577             0    0.00927347      0.797015      0.093233     -0.703782      0.873032
     0.0590926   5.30599e-48   2.38415e-32     0.0590926     0.0524281    0.00349194             0    0.00928456      0.797968     0.0933445     -0.704624      0.874577
     0.0591085   4.03567e-48   3.35643e-32     0.0591085     0.0524408    0.00349382             0    0.00928793      0.798258     0.0933784     -0.704879      0.875046
     0.0591278   3.46714e-48   2.89359e-32     0.0591278     0.0524562    0.00349609             0    0.00929202      0.798609     0.0934195     -0.705189      0.875616
     0.0591652   3.85009e-48   2.19487e-32     0.0591652     0.0524863    0.00350052             0    0.00929996      0.799292     0.0934994     -0.705792      0.876724
     0.0591874   2.79361e-48   3.15619e-32     0.0591874     0.0525041    0.00350315             0    0.00930468      0.799697     0.0935468      -0.70615      0.877383
     0.0592081   3.85296e-48   2.06924e-32     0.0592081     0.0525208     0.0035056             0    0.00930909      0.800076     0.0935911     -0.706485      0.877998
     0.0592367     3.278e-48    3.0169e-32     0.0592367     0.0525437    0.00350899             0    0.00931516      0.800598     0.0936522     -0.706946      0.878846
     0.0592609   3.59365e-48   2.07112e-32     0.0592609     0.0525632    0.00351186             0    0.00932031       0.80104     0.0937039     -0.707336      0.879565
     0.0592841   1.44148e-46   2.79716e-30     0.0592841      0.052582    0.00351461             0    0.00932509      0.801451      0.093752     -0.707699      0.880253
     0.0593473   1.40446e-46   2.56723e-30     0.0593473     0.0526327     0.0035221             0    0.00933853      0.802606     0.0938871     -0.708719       0.88213
     0.0593599   1.50191e-46   2.55895e-30     0.0593599     0.0526428     0.0035236             0    0.00934121      0.802836      0.093914     -0.708922      0.882504
      0.059374   1.59458e-46   2.53784e-30      0.059374     0.0526541    0.00352527             0     0.0093442      0.803094     0.0939441      -0.70915      0.882923
     0.0594147    1.2943e-46    2.5104e-30     0.0594147     0.0526867     0.0035301             0    0.00935286      0.803838     0.0940312     -0.709807      0.884134
     0.0594333   1.41744e-46   2.42439e-30     0.0594333     0.0527016    0.00353231             0    0.00935681      0.804177     0.0940709     -0.710107      0.884687
       0.05945   1.45319e-46   2.45893e-30       0.05945     0.0527151    0.00353431             0    0.00936038      0.804484     0.0941068     -0.710377      0.885187
     0.0594781   1.54462e-46   2.39623e-30     0.0594781     0.0527376    0.00353764             0    0.00936634      0.804996     0.0941667      -0.71083      0.886021
     0.0594993    1.3871e-46   2.39699e-30     0.0594993     0.0527546    0.00354017             0    0.00937086      0.805385     0.0942122     -0.711173      0.886655
     0.0595182   1.33368e-46   2.38312e-30     0.0595182     0.0527697    0.00354241             0    0.00937487      0.805729     0.0942524     -0.711477      0.887216
     0.0595409   1.72849e-46   2.34201e-30     0.0595409      0.052788    0.00354512             0    0.00937971      0.806145     0.0943011     -0.711844      0.887895
     0.0595632   2.19566e-45   1.30521e-29     0.0595632      0.052806    0.00354777             0    0.00938434      0.806543     0.0943476     -0.712196      0.888559
     0.0596119    2.2755e-45   1.27655e-29     0.0596119      0.052845    0.00355358             0    0.00939472      0.807435      0.094452     -0.712983      0.890013
     0.0596233    1.9076e-45   1.27157e-29     0.0596233     0.0528542    0.00355494             0    0.00939714      0.807644     0.0944764     -0.713167      0.890353
     0.0596364   2.21964e-45   1.26523e-29     0.0596364     0.0528647     0.0035565             0    0.00939994      0.807884     0.0945045      -0.71338      0.890745
     0.0596688   2.00732e-45   1.25332e-29     0.0596688     0.0528906    0.00356036             0    0.00940683      0.808476     0.0945737     -0.713902      0.891711
     0.0596848   2.03191e-45   1.24823e-29     0.0596848     0.0529035    0.00356228             0    0.00941026      0.808771     0.0946082     -0.714163      0.892192
     0.0596997   2.17011e-45   1.24394e-29     0.0596997     0.0529154    0.00356406             0    0.00941342      0.809043     0.0946401     -0.714403      0.892637
      0.058802             0   6.73775e-36      0.058802      0.052193    0.00345767             0    0.00922395      0.792759     0.0927351     -0.700024      0.865995
     0.0588054     1.629e-51   1.43007e-34     0.0588054      0.052197    0.00345807             0    0.00922379      0.792745     0.0927336     -0.700012      0.866094
     0.0588372   1.88899e-51   2.23187e-35     0.0588372     0.0522226    0.00346181             0    0.00923054      0.793325     0.0928014     -0.700524      0.867031
     0.0588785   1.76377e-51   1.60768e-34     0.0588785     0.0522558    0.00346668             0    0.00923932      0.794079     0.0928896      -0.70119      0.868251
      0.058899   2.05666e-51   8.74477e-35      0.058899     0.0522722    0.00346909             0    0.00924365      0.794452     0.0929332     -0.701518      0.868854
     0.0589193   1.77174e-51   1.59529e-34     0.0589193     0.0522886    0.00347148             0    0.00924796      0.794822     0.0929765     -0.701846      0.869453
     0.0589559   1.65072e-51   1.59336e-34     0.0589559      0.052318     0.0034758             0    0.00925573       0.79549     0.0930546     -0.702435      0.870534
     0.0589812     2.292e-51   2.32845e-34     0.0589812     0.0523383    0.00347879             0     0.0092611      0.795951     0.0931086     -0.702843      0.871282
     0.0590053   2.01084e-48    2.0864e-32     0.0590053     0.0523579    0.00348162             0      0.009266      0.796373     0.0931579     -0.703215      0.871993
     0.0590805   2.23242e-48   2.03269e-32     0.0590805     0.0524183    0.00349051             0    0.00928199      0.797747     0.0933186     -0.704428      0.874218
      0.059094   2.62613e-48   2.00714e-32      0.059094     0.0524291     0.0034921             0    0.00928484      0.797992     0.0933473     -0.704645      0.874616
     0.0591088   1.97147e-48   1.88497e-32     0.0591088     0.0524411    0.00349385             0    0.00928799      0.798263      0.093379     -0.704884      0.875055
     0.0591566    1.7567e-48   2.17587e-32     0.0591566     0.0524794    0.00349951             0    0.00929815      0.799136     0.0934811     -0.705655      0.876472
