      #(P)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
-0.0127499     0.0335744             0             0     0.0335744     0.0330547    0.00112724             0    0.00428517      0.051422     0.0385665    -0.0128555       0.02461
-0.0127652     0.0335915             0             0     0.0335915     0.0330704    0.00112839             0    0.00429198     0.0515038     0.0386278    -0.0128759     0.0246352
-0.0127805     0.0336081             0             0     0.0336081     0.0330856     0.0011295             0     0.0042986     0.0515833     0.0386874    -0.0128958     0.0246595
-0.0127957     0.0336244             0             0     0.0336244     0.0331006     0.0011306             0    0.00430515     0.0516619     0.0387464    -0.0129155     0.0246835
-0.0128109     0.0336405             0             0     0.0336405     0.0331154    0.00113169             0    0.00431165     0.0517397     0.0388048    -0.0129349     0.0247073
-0.0128261     0.0336562             0             0     0.0336562     0.0331297    0.00113274             0    0.00431799     0.0518159     0.0388619     -0.012954     0.0247304
-0.0128413     0.0336716             0             0     0.0336716     0.0331438    0.00113377             0    0.00432423     0.0518907      0.038918    -0.0129727     0.0247531
-0.0128565     0.0336869             0             0     0.0336869     0.0331579    0.00113481             0    0.00433046     0.0519655     0.0389741    -0.0129914     0.0247757
-0.0128717      0.033702             0             0      0.033702     0.0331717    0.00113583             0     0.0043366     0.0520392     0.0390294    -0.0130098      0.024798
-0.0128868     0.0337167             0             0     0.0337167     0.0331852    0.00113682             0    0.00434259     0.0521111     0.0390833    -0.0130278     0.0248197
-0.0129019     0.0337314             0             0     0.0337314     0.0331986     0.0011378             0    0.00434858     0.0521829     0.0391372    -0.0130457     0.0248413
-0.0129171     0.0337459             0             0     0.0337459     0.0332119    0.00113879             0    0.00435453     0.0522543     0.0391907    -0.0130636     0.0248628
-0.0129322     0.0337601             0             0     0.0337601     0.0332249    0.00113974             0    0.00436034     0.0523241     0.0392431     -0.013081     0.0248838
-0.0129473     0.0337743             0             0     0.0337743     0.0332379     0.0011407             0    0.00436616     0.0523939     0.0392954    -0.0130985     0.0249048
-0.0129624     0.0337884             0             0     0.0337884     0.0332508    0.00114166             0    0.00437195     0.0524634     0.0393475    -0.0131158     0.0249257
-0.0129776     0.0338023             0             0     0.0338023     0.0332635     0.0011426             0    0.00437764     0.0525317     0.0393988    -0.0131329     0.0249463
-0.0129927     0.0338161             0             0     0.0338161     0.0332761    0.00114353             0     0.0043833     0.0525995     0.0394497    -0.0131499     0.0249667
-0.0130078       0.03383             0             0       0.03383     0.0332888    0.00114447             0    0.00438897     0.0526676     0.0395007    -0.0131669     0.0249872
-0.0130229     0.0338435             0             0     0.0338435     0.0333012    0.00114539             0    0.00439453     0.0527344     0.0395508    -0.0131836     0.0250074
-0.0130379      0.033857             0             0      0.033857     0.0333135     0.0011463             0    0.00440004     0.0528004     0.0396003    -0.0132001     0.0250273
-0.013053     0.0338706             0             0     0.0338706     0.0333259    0.00114722             0    0.00440558      0.052867     0.0396503    -0.0132168     0.0250475
-0.0130681     0.0338841             0             0     0.0338841     0.0333382    0.00114813             0    0.00441108      0.052933     0.0396998    -0.0132333     0.0250675
-0.0130832     0.0338974             0             0     0.0338974     0.0333504    0.00114903             0    0.00441651     0.0529981     0.0397486    -0.0132495     0.0250872
-0.0130983     0.0339108             0             0     0.0339108     0.0333627    0.00114995             0    0.00442198     0.0530638     0.0397979     -0.013266     0.0251072
-0.0131134     0.0339242             0             0     0.0339242      0.033375    0.00115085             0    0.00442742      0.053129     0.0398468    -0.0132823     0.0251271
-0.0131285     0.0339375             0             0     0.0339375     0.0333872    0.00115176             0    0.00443279     0.0531935     0.0398951    -0.0132984     0.0251469
-0.0131436     0.0339509             0             0     0.0339509     0.0333993    0.00115266             0    0.00443819     0.0532583     0.0399438    -0.0133146     0.0251667
-0.0131588     0.0339642             0             0     0.0339642     0.0334116    0.00115357             0    0.00444359     0.0533231     0.0399923    -0.0133308     0.0251866
-0.0131739     0.0339775             0             0     0.0339775     0.0334238    0.00115447             0    0.00444891     0.0533869     0.0400402    -0.0133467     0.0252063
-0.013189     0.0339908             0             0     0.0339908     0.0334359    0.00115537             0    0.00445424     0.0534509     0.0400882    -0.0133627     0.0252261
-0.0132041     0.0340043             0             0     0.0340043     0.0334483    0.00115629             0     0.0044596     0.0535152     0.0401364    -0.0133788     0.0252461
-0.0132192     0.0340174             0             0     0.0340174     0.0334603    0.00115719             0     0.0044649     0.0535787     0.0401841    -0.0133947     0.0252658
-0.0132343     0.0340308             0             0     0.0340308     0.0334726     0.0011581             0    0.00447018     0.0536422     0.0402317    -0.0134106     0.0252857
-0.0132495     0.0340443             0             0     0.0340443      0.033485    0.00115902             0    0.00447549     0.0537059     0.0402794    -0.0134265     0.0253058
-0.0132646     0.0340577             0             0     0.0340577     0.0334973    0.00115993             0    0.00448082     0.0537698     0.0403274    -0.0134425     0.0253258
-0.0132797     0.0340713             0             0     0.0340713     0.0335098    0.00116085             0    0.00448608      0.053833     0.0403747    -0.0134582     0.0253461
-0.0132949     0.0340847             0             0     0.0340847      0.033522    0.00116177             0    0.00449141     0.0538969     0.0404227    -0.0134742     0.0253661
-0.01331     0.0340983             0             0     0.0340983     0.0335345    0.00116269             0    0.00449671     0.0539606     0.0404704    -0.0134901     0.0253864
-0.0133252      0.034112             0             0      0.034112     0.0335471    0.00116363             0    0.00450195     0.0540234     0.0405176    -0.0135059     0.0254068
-0.0133403     0.0341257             0             0     0.0341257     0.0335597    0.00116456             0    0.00450728     0.0540874     0.0405655    -0.0135218     0.0254273
-0.0133555     0.0341397             0             0     0.0341397     0.0335726    0.00116552             0    0.00451257     0.0541508     0.0406131    -0.0135377     0.0254482
-0.0133706     0.0341536             0             0     0.0341536     0.0335854    0.00116647             0    0.00451783     0.0542139     0.0406604    -0.0135535     0.0254689
-0.0133857     0.0341675             0             0     0.0341675     0.0335982    0.00116742             0    0.00452311     0.0542774      0.040708    -0.0135693     0.0254897
-0.0134009     0.0341812             0             0     0.0341812     0.0336108    0.00116836             0    0.00452847     0.0543417     0.0407563    -0.0135854     0.0255103
-0.013416     0.0341957             0             0     0.0341957     0.0336242    0.00116935             0    0.00453376     0.0544051     0.0408039    -0.0136013      0.025532
-0.0134312     0.0342099             0             0     0.0342099     0.0336373    0.00117032             0    0.00453909      0.054469     0.0408518    -0.0136173     0.0255532
-0.0134464     0.0342246             0             0     0.0342246     0.0336509    0.00117133             0    0.00454441      0.054533     0.0408997    -0.0136332     0.0255753
-0.0134617     0.0342386             0             0     0.0342386     0.0336637    0.00117228             0    0.00454985     0.0545982     0.0409487    -0.0136496     0.0255961
-0.0134769     0.0342539             0             0     0.0342539     0.0336779    0.00117333             0    0.00455522     0.0546627      0.040997    -0.0136657     0.0256191
-0.0134922      0.034268             0             0      0.034268     0.0336908     0.0011743             0    0.00456071     0.0547286     0.0410464    -0.0136821     0.0256403
-0.0135075     0.0342831             0             0     0.0342831     0.0337048    0.00117533             0    0.00456609     0.0547931     0.0410948    -0.0136983     0.0256629
-0.0135228     0.0342978             0             0     0.0342978     0.0337184    0.00117634             0     0.0045715      0.054858     0.0411435    -0.0137145      0.025685
-0.0135382     0.0343138             0             0     0.0343138     0.0337332    0.00117743             0    0.00457709     0.0549251     0.0411938    -0.0137313     0.0257089
-0.0135536     0.0343292             0             0     0.0343292     0.0337475    0.00117849             0    0.00458263     0.0549916     0.0412437    -0.0137479     0.0257321
-0.013569     0.0343453             0             0     0.0343453     0.0337625     0.0011796             0    0.00458818     0.0550582     0.0412936    -0.0137645     0.0257563
-0.0135843     0.0343608             0             0     0.0343608     0.0337768    0.00118066             0    0.00459373     0.0551247     0.0413435    -0.0137812     0.0257796
-0.0135997     0.0343762             0             0     0.0343762      0.033791    0.00118172             0     0.0045994     0.0551928     0.0413946    -0.0137982     0.0258027
-0.0136152     0.0343928             0             0     0.0343928     0.0338065    0.00118287             0    0.00460503     0.0552604     0.0414453    -0.0138151     0.0258278
-0.0136307     0.0344091             0             0     0.0344091     0.0338216    0.00118399             0    0.00461063     0.0553275     0.0414956    -0.0138319     0.0258522
-0.0136462     0.0344258             0             0     0.0344258      0.033837    0.00118513             0    0.00461646     0.0553975     0.0415481    -0.0138494     0.0258773
-0.0136617     0.0344424             0             0     0.0344424     0.0338525    0.00118628             0     0.0046222     0.0554664     0.0415998    -0.0138666     0.0259024
-0.0136773     0.0344592             0             0     0.0344592     0.0338681    0.00118744             0    0.00462795     0.0555354     0.0416515    -0.0138838     0.0259277
-0.013693     0.0344771             0             0     0.0344771     0.0338848    0.00118867             0    0.00463406     0.0556087     0.0417065    -0.0139022     0.0259547
-0.0137087      0.034495             0             0      0.034495     0.0339015    0.00118991             0     0.0046399     0.0556788     0.0417591    -0.0139197     0.0259817
-0.0137245     0.0345134             0             0     0.0345134     0.0339186    0.00119117             0    0.00464594     0.0557513     0.0418135    -0.0139378     0.0260094
-0.0137402     0.0345318             0             0     0.0345318     0.0339357    0.00119245             0    0.00465235     0.0558282     0.0418712    -0.0139571     0.0260373
-0.0137561     0.0345507             0             0     0.0345507     0.0339533    0.00119375             0     0.0046585      0.055902     0.0419265    -0.0139755     0.0260658
-0.0137719     0.0345687             0             0     0.0345687     0.0339702      0.001195             0    0.00466436     0.0559723     0.0419793    -0.0139931     0.0260931
-0.0137878     0.0345889             0             0     0.0345889      0.033989    0.00119639             0    0.00467089     0.0560507      0.042038    -0.0140127     0.0261236
-0.0138037      0.034608             0             0      0.034608     0.0340067    0.00119771             0     0.0046773     0.0561275     0.0420957    -0.0140319     0.0261524
-0.0138197     0.0346281             0             0     0.0346281     0.0340255     0.0011991             0    0.00468371     0.0562045     0.0421533    -0.0140511     0.0261828
-0.0138358     0.0346486             0             0     0.0346486     0.0340448    0.00120053             0    0.00469022     0.0562827      0.042212    -0.0140707     0.0262139
-0.0138518     0.0346696             0             0     0.0346696     0.0340644    0.00120198             0    0.00469685     0.0563622     0.0422716    -0.0140905     0.0262458
-0.013868     0.0346909             0             0     0.0346909     0.0340843    0.00120346             0    0.00470349     0.0564419     0.0423314    -0.0141105      0.026278
-0.0138841     0.0347127             0             0     0.0347127     0.0341047    0.00120497             0    0.00471026     0.0565231     0.0423923    -0.0141308      0.026311
-0.0139003     0.0347363             0             0     0.0347363      0.034127    0.00120661             0    0.00471708     0.0566049     0.0424537    -0.0141512     0.0263468
-0.0139166     0.0347578             0             0     0.0347578     0.0341471    0.00120811             0    0.00472408      0.056689     0.0425167    -0.0141722     0.0263796
-0.0139329     0.0347812             0             0     0.0347812      0.034169    0.00120973             0    0.00473107     0.0567728     0.0425796    -0.0141932     0.0264151
-0.0139493     0.0348057             0             0     0.0348057      0.034192    0.00121143             0    0.00473841     0.0568609     0.0426457    -0.0142152     0.0264523
-0.0139659       0.03483             0             0       0.03483     0.0342148    0.00121313             0    0.00474578     0.0569494      0.042712    -0.0142373     0.0264893
-0.0139825     0.0348556             0             0     0.0348556      0.034239    0.00121491             0    0.00475331     0.0570397     0.0427798    -0.0142599     0.0265283
-0.0139992     0.0348807             0             0     0.0348807     0.0342626    0.00121666             0     0.0047607     0.0571284     0.0428463    -0.0142821     0.0265666
-0.0140158     0.0349078             0             0     0.0349078     0.0342881    0.00121855             0    0.00476864     0.0572237     0.0429178    -0.0143059     0.0266078
-0.0140326     0.0349348             0             0     0.0349348     0.0343135    0.00122044             0    0.00477643     0.0573172     0.0429879    -0.0143293      0.026649
-0.0140493     0.0349645             0             0     0.0349645     0.0343416    0.00122251             0    0.00478457     0.0574148     0.0430611    -0.0143537     0.0266944
-0.0140661     0.0349913             0             0     0.0349913     0.0343668    0.00122439             0    0.00479265     0.0575118     0.0431339     -0.014378     0.0267355
-0.0140831     0.0350223             0             0     0.0350223     0.0343961    0.00122656             0    0.00480125      0.057615     0.0432112    -0.0144037     0.0267828
-0.0141001     0.0350522             0             0     0.0350522     0.0344244    0.00122866             0    0.00480969     0.0577163     0.0432872    -0.0144291     0.0268287
-0.0141173     0.0350837             0             0     0.0350837     0.0344541    0.00123087             0    0.00481852     0.0578222     0.0433666    -0.0144555     0.0268769
-0.0141345     0.0351163             0             0     0.0351163     0.0344849    0.00123315             0    0.00482749     0.0579299     0.0434475    -0.0144825     0.0269268
-0.014152     0.0351503             0             0     0.0351503     0.0345171    0.00123555             0    0.00483683      0.058042     0.0435315    -0.0145105     0.0269791
-0.0141694     0.0351864             0             0     0.0351864     0.0345512    0.00123808             0    0.00484653     0.0581583     0.0436188    -0.0145396     0.0270345
-0.0141869     0.0352218             0             0     0.0352218     0.0345848    0.00124057             0    0.00485615     0.0582738     0.0437053    -0.0145684     0.0270889
-0.0142047     0.0352602             0             0     0.0352602     0.0346211    0.00124328             0    0.00486638     0.0583965     0.0437974    -0.0145991      0.027148
-0.0142224     0.0352997             0             0     0.0352997     0.0346586    0.00124607             0    0.00487679     0.0585215     0.0438911    -0.0146304     0.0272089
-0.0142404     0.0353414             0             0     0.0353414     0.0346982    0.00124902             0    0.00488774     0.0586528     0.0439896    -0.0146632     0.0272733
-0.0142585     0.0353844             0             0     0.0353844      0.034739    0.00125206             0    0.00489904     0.0587885     0.0440914    -0.0146971     0.0273397
-0.0142769     0.0354303             0             0     0.0354303     0.0347826    0.00125531             0    0.00491082     0.0589298     0.0441974    -0.0147325     0.0274107
-0.0142957     0.0354781             0             0     0.0354781     0.0348281     0.0012587             0      0.004923      0.059076      0.044307     -0.014769     0.0274847
-0.0143147     0.0355298             0             0     0.0355298     0.0348773    0.00126237             0    0.00493611     0.0592334      0.044425    -0.0148083     0.0275649
-0.0143339     0.0355855             0             0     0.0355855     0.0349302    0.00126633             0    0.00495015     0.0594018     0.0445514    -0.0148505     0.0276513
-0.0143538     0.0356447             0             0     0.0356447     0.0349866    0.00127054             0    0.00496498     0.0595798     0.0446849     -0.014895     0.0277434
-0.0143741      0.035709             0             0      0.035709     0.0350478    0.00127513             0    0.00498082     0.0597698     0.0448274    -0.0149425     0.0278435
-0.0143847     0.0357436             0             0     0.0357436     0.0350808    0.00127761             0    0.00498939     0.0598726     0.0449045    -0.0149682     0.0278976
-0.0143982     0.0357903             0             0     0.0357903     0.0351253    0.00128095             0    0.00500076     0.0600091     0.0450068    -0.0150023     0.0279705
-0.0144128     0.0358429             0             0     0.0358429     0.0351755    0.00128471             0    0.00501348     0.0601618     0.0451213    -0.0150404     0.0280528
-0.0144202     0.0358704             0             0     0.0358704     0.0352017    0.00128669             0    0.00502016     0.0602419     0.0451815    -0.0150605     0.0280958
-0.014431     0.0359121             0             0     0.0359121     0.0352415    0.00128968             0    0.00503011     0.0603613      0.045271    -0.0150903     0.0281611
-0.0144436      0.035963             0             0      0.035963     0.0352901    0.00129334             0    0.00504227     0.0605073     0.0453805    -0.0151268      0.028241
-0.0144503     0.0359909             0             0     0.0359909     0.0353168    0.00129535             0    0.00504893     0.0605872     0.0454404    -0.0151468     0.0282849
-0.014461     0.0360375             0             0     0.0360375     0.0353613     0.0012987             0    0.00505992      0.060719     0.0455392    -0.0151797     0.0283582
-0.014475      0.036102             0             0      0.036102      0.035423    0.00130336             0    0.00507491      0.060899     0.0456742    -0.0152247     0.0284598
-0.0144828     0.0361397             0             0     0.0361397      0.035459    0.00130608             0    0.00508388     0.0610066      0.045755    -0.0152517     0.0285192
-0.0144955     0.0362045             0             0     0.0362045     0.0355209    0.00131076             0    0.00509904     0.0611884     0.0458913    -0.0152971     0.0286214
-0.0145089     0.0389316             0             0     0.0389316     0.0381391    0.00151567             0    0.00569109     0.0682931     0.0512198    -0.0170733     0.0330928
-0.0145209     0.0388325             0             0     0.0388325     0.0380438    0.00150796             0    0.00567028     0.0680434     0.0510326    -0.0170109     0.0329247
-0.0145303     0.0387522             0             0     0.0387522     0.0379666    0.00150173             0     0.0056533     0.0678396     0.0508797    -0.0169599     0.0327887
-0.0145502      0.038566             0             0      0.038566     0.0377877    0.00148734             0    0.00561402     0.0673682     0.0505262    -0.0168421     0.0324747
-0.0145668     0.0383828             0             0     0.0383828     0.0376115    0.00147324             0    0.00557532     0.0669038     0.0501779     -0.016726      0.032167
-0.0145859     0.0381232             0             0     0.0381232     0.0373619    0.00145338             0    0.00552031     0.0662437     0.0496828    -0.0165609     0.0317337
-0.0146039     0.0377081             0             0     0.0377081      0.036963     0.0014219             0    0.00543181     0.0651817     0.0488863    -0.0162954     0.0310469
-0.0146058     0.0375318             0             0     0.0375318     0.0367936    0.00140864             0    0.00539395     0.0647274     0.0485455    -0.0161818     0.0307574
-0.0146061     0.0375087             0             0     0.0375087     0.0367715     0.0014069             0    0.00538882     0.0646658     0.0484993    -0.0161664     0.0307195
-0.0146059     0.0375575             0             0     0.0375575     0.0368183    0.00141057             0    0.00539935     0.0647922     0.0485942    -0.0161981     0.0307995
-0.0146049      0.037628             0             0      0.037628     0.0368861    0.00141587             0    0.00541459     0.0649751     0.0487313    -0.0162438     0.0309152
-0.0146021     0.0372339             0             0     0.0372339     0.0365076    0.00138636             0    0.00532944     0.0639533      0.047965    -0.0159883     0.0302714
-0.0146005     0.0371848             0             0     0.0371848     0.0364605    0.00138271             0    0.00531872     0.0638247     0.0478685    -0.0159562     0.0301917
-0.0146037     0.0377076             0             0     0.0377076     0.0369625    0.00142186             0    0.00543176     0.0651811     0.0488858    -0.0162953      0.031046
-0.0146051     0.0376054             0             0     0.0376054     0.0368644    0.00141417             0    0.00540976     0.0649171     0.0486878    -0.0162293     0.0308781
-0.0146059      0.037511             0             0      0.037511     0.0367737    0.00140708             0    0.00538942     0.0646731     0.0485048    -0.0161683     0.0307234
-0.0146062     0.0374827             0             0     0.0374827     0.0367464    0.00140495             0    0.00538339     0.0646007     0.0484505    -0.0161502      0.030677
-0.014606     0.0375062             0             0     0.0375062      0.036769    0.00140671             0    0.00538844     0.0646612     0.0484959    -0.0161653     0.0307154
-0.0146045     0.0376534             0             0     0.0376534     0.0369104    0.00141778             0    0.00542004     0.0650405     0.0487803    -0.0162601     0.0309569
-0.0145994     0.0378436             0             0     0.0378436     0.0370932    0.00143214             0    0.00546077     0.0655292     0.0491469    -0.0163823     0.0312702
-0.0145918     0.0380204             0             0     0.0380204     0.0372631    0.00144555             0    0.00549849     0.0659819     0.0494864    -0.0164955      0.031563
-0.0145803      0.038211             0             0      0.038211     0.0374463    0.00146008             0    0.00553904     0.0664685     0.0498514    -0.0166171     0.0318799
-0.0145714     0.0383309             0             0     0.0383309     0.0375615    0.00146925             0     0.0055643     0.0667717     0.0500787    -0.0166929     0.0320801
-0.0145542     0.0385239             0             0     0.0385239     0.0377472    0.00148409             0    0.00560514     0.0672617     0.0504462    -0.0168154     0.0324039
-0.014522     0.0388262             0             0     0.0388262     0.0380379    0.00150748             0    0.00566878     0.0680254     0.0510191    -0.0170064     0.0329141
-0.0145012       0.03899             0             0       0.03899     0.0381953    0.00152022             0    0.00570323     0.0684387      0.051329    -0.0171097     0.0331921
-0.0144834     0.0391201             0             0     0.0391201     0.0383205    0.00153039             0    0.00573068     0.0687681     0.0515761     -0.017192     0.0334139
-0.0144661     0.0392395             0             0     0.0392395     0.0384353    0.00153974             0     0.0057558     0.0690696     0.0518022    -0.0172674      0.033618
-0.0144488     0.0393527             0             0     0.0393527      0.038544    0.00154863             0    0.00577962     0.0693555     0.0520166    -0.0173389      0.033812
-0.0144305     0.0394667             0             0     0.0394667     0.0386537    0.00155762             0    0.00580364     0.0696437     0.0522328    -0.0174109     0.0340081
-0.0144131       0.03957             0             0       0.03957      0.038753    0.00156579             0    0.00582539     0.0699047     0.0524285    -0.0174762     0.0341863
-0.014396     0.0396681             0             0     0.0396681     0.0388473    0.00157355             0    0.00584599     0.0701519     0.0526139     -0.017538     0.0343557
-0.0143789     0.0397624             0             0     0.0397624     0.0389379    0.00158105             0    0.00586582     0.0703898     0.0527923    -0.0175974     0.0345192
-0.0143619     0.0398535             0             0     0.0398535     0.0390256    0.00158831             0    0.00588502     0.0706203     0.0529652    -0.0176551     0.0346775
-0.0143449     0.0399421             0             0     0.0399421     0.0391107    0.00159537             0    0.00590366     0.0708439      0.053133     -0.017711     0.0348317
-0.0143278     0.0400285             0             0     0.0400285     0.0391938    0.00160228             0    0.00592184      0.071062     0.0532965    -0.0177655     0.0349825
-0.0143107     0.0401128             0             0     0.0401128     0.0392748    0.00160903             0     0.0059396     0.0712752     0.0534564    -0.0178188     0.0351298
-0.0142937      0.040195             0             0      0.040195     0.0393538    0.00161563             0    0.00595692      0.071483     0.0536123    -0.0178708     0.0352738
-0.0142767     0.0402749             0             0     0.0402749     0.0394306    0.00162206             0    0.00597379     0.0716855     0.0537641    -0.0179214     0.0354141
-0.0142598     0.0403533             0             0     0.0403533      0.039506    0.00162839             0    0.00599036     0.0718843     0.0539133    -0.0179711     0.0355521
-0.0142428       0.04043             0             0       0.04043     0.0395796    0.00163458             0    0.00600655     0.0720786      0.054059    -0.0180197     0.0356871
-0.0142258     0.0405052             0             0     0.0405052      0.039652    0.00164067             0    0.00602245     0.0722694     0.0542021    -0.0180674     0.0358201
-0.0142089     0.0405793             0             0     0.0405793     0.0397232    0.00164668             0    0.00603814     0.0724577     0.0543432    -0.0181144     0.0359511
-0.014192     0.0406517             0             0     0.0406517     0.0397927    0.00165256             0    0.00605346     0.0726416     0.0544812    -0.0181604     0.0360794
-0.0141751     0.0407227             0             0     0.0407227     0.0398609    0.00165834             0     0.0060685      0.072822     0.0546165    -0.0182055     0.0362054
-0.0141582     0.0407928             0             0     0.0407928     0.0399282    0.00166405             0    0.00608338     0.0730006     0.0547504    -0.0182501       0.03633
-0.0141414     0.0408612             0             0     0.0408612      0.039994    0.00166964             0    0.00609791     0.0731749     0.0548812    -0.0182937      0.036452
-0.0141246     0.0409287             0             0     0.0409287     0.0400588    0.00167516             0    0.00611225      0.073347     0.0550102    -0.0183367     0.0365724
-0.0141078     0.0409957             0             0     0.0409957     0.0401232    0.00168065             0    0.00612653     0.0735183     0.0551387    -0.0183796     0.0366922
-0.014091     0.0410616             0             0     0.0410616     0.0401864    0.00168605             0    0.00614055     0.0736866      0.055265    -0.0184217       0.03681
-0.0140741     0.0411263             0             0     0.0411263     0.0402486    0.00169138             0    0.00615434     0.0738521     0.0553891     -0.018463     0.0369262
-0.0140574     0.0411897             0             0     0.0411897     0.0403095    0.00169659             0    0.00616777     0.0740133     0.0555099    -0.0185033     0.0370399
-0.0140406     0.0412527             0             0     0.0412527       0.04037    0.00170179             0    0.00618123     0.0741747     0.0556311    -0.0185437     0.0371533
-0.0140238      0.041315             0             0      0.041315     0.0404298    0.00170693             0    0.00619454     0.0743344     0.0557508    -0.0185836     0.0372655
-0.0140071     0.0413768             0             0     0.0413768     0.0404892    0.00171204             0    0.00620778     0.0744934       0.05587    -0.0186233      0.037377
-0.0139903     0.0414377             0             0     0.0414377     0.0405476    0.00171708             0    0.00622084       0.07465     0.0559875    -0.0186625      0.037487
-0.0139736     0.0414978             0             0     0.0414978     0.0406053    0.00172206             0    0.00623369     0.0748042     0.0561032    -0.0187011     0.0375957
-0.013957     0.0415574             0             0     0.0415574     0.0406625    0.00172702             0    0.00624651     0.0749581     0.0562186    -0.0187395     0.0377037
-0.0139403     0.0416162             0             0     0.0416162     0.0407189    0.00173191             0    0.00625914     0.0751097     0.0563322    -0.0187774     0.0378104
-0.0139236     0.0416745             0             0     0.0416745     0.0407749    0.00173677             0    0.00627172     0.0752606     0.0564454    -0.0188151     0.0379164
-0.0139069     0.0417326             0             0     0.0417326     0.0408306    0.00174161             0    0.00628422     0.0754106      0.056558    -0.0188527      0.038022
-0.0138902     0.0417898             0             0     0.0417898     0.0408855    0.00174639             0    0.00629656     0.0755587     0.0566691    -0.0188897     0.0381263
-0.0138735     0.0418464             0             0     0.0418464     0.0409398    0.00175112             0    0.00630878     0.0757054      0.056779    -0.0189263     0.0382295
-0.0138569     0.0419028             0             0     0.0419028     0.0409939    0.00175584             0    0.00632099     0.0758519     0.0568889     -0.018963     0.0383326
-0.0138403     0.0419584             0             0     0.0419584     0.0410472     0.0017605             0    0.00633302     0.0759962     0.0569972    -0.0189991     0.0384342
-0.0138236     0.0420135             0             0     0.0420135     0.0411001    0.00176513             0    0.00634498     0.0761398     0.0571049     -0.019035     0.0385352
-0.013807     0.0420685             0             0     0.0420685     0.0411528    0.00176976             0    0.00635695     0.0762834     0.0572126    -0.0190709     0.0386362
-0.0137904     0.0421227             0             0     0.0421227     0.0412048    0.00177432             0    0.00636873     0.0764247     0.0573185    -0.0191062     0.0387357
-0.0137737     0.0421766             0             0     0.0421766     0.0412565    0.00177887             0    0.00638051     0.0765661     0.0574246    -0.0191415     0.0388349
-0.0137572     0.0422302             0             0     0.0422302     0.0413079    0.00178339             0    0.00639218     0.0767062     0.0575296    -0.0191765     0.0389336
-0.0137406     0.0422832             0             0     0.0422832     0.0413586    0.00178787             0    0.00640374     0.0768448     0.0576336    -0.0192112     0.0390312
-0.013724     0.0423359             0             0     0.0423359     0.0414092    0.00179233             0    0.00641528     0.0769834     0.0577375    -0.0192458     0.0391285
-0.0137074     0.0423883             0             0     0.0423883     0.0414594    0.00179677             0    0.00642677     0.0771213      0.057841    -0.0192803     0.0392254
-0.0136909       0.04244             0             0       0.04244     0.0415089    0.00180115             0    0.00643811     0.0772573      0.057943    -0.0193143     0.0393211
-0.0136743     0.0424917             0             0     0.0424917     0.0415585    0.00180554             0    0.00644949     0.0773938     0.0580454    -0.0193485     0.0394169
-0.0136578     0.0425431             0             0     0.0425431     0.0416077    0.00180991             0     0.0064608     0.0775296     0.0581472    -0.0193824     0.0395122
-0.0136412     0.0425939             0             0     0.0425939     0.0416564    0.00181424             0    0.00647201     0.0776641     0.0582481     -0.019416     0.0396067
-0.0136246     0.0426448             0             0     0.0426448     0.0417052    0.00181858             0    0.00648326     0.0777992     0.0583494    -0.0194498     0.0397013
-0.0136081     0.0426952             0             0     0.0426952     0.0417534    0.00182288             0    0.00649442      0.077933     0.0584497    -0.0194832     0.0397951
-0.0135915     0.0427452             0             0     0.0427452     0.0418012    0.00182715             0    0.00650547     0.0780657     0.0585493    -0.0195164     0.0398882
-0.0135749     0.0427953             0             0     0.0427953     0.0418492    0.00183144             0    0.00651663     0.0781995     0.0586496    -0.0195499     0.0399817
-0.0135584     0.0428449             0             0     0.0428449     0.0418967    0.00183568             0    0.00652765     0.0783318     0.0587488    -0.0195829     0.0400743
-0.0135418      0.042894             0             0      0.042894     0.0419437     0.0018399             0    0.00653859     0.0784631     0.0588473    -0.0196158     0.0401663
-0.0135253     0.0429434             0             0     0.0429434      0.041991    0.00184413             0    0.00654964     0.0785957     0.0589468    -0.0196489     0.0402588
-0.0135087     0.0429922             0             0     0.0429922     0.0420376    0.00184833             0    0.00656054     0.0787265     0.0590449    -0.0196816     0.0403502
-0.0134922     0.0430407             0             0     0.0430407      0.042084     0.0018525             0    0.00657141     0.0788569     0.0591427    -0.0197142     0.0404412
-0.0134757     0.0430892             0             0     0.0430892     0.0421304    0.00185668             0    0.00658232     0.0789878     0.0592409     -0.019747     0.0405324
-0.0134592     0.0431371             0             0     0.0431371     0.0421763    0.00186081             0    0.00659308      0.079117     0.0593377    -0.0197792     0.0406225
-0.0134427      0.043185             0             0      0.043185     0.0422221    0.00186494             0    0.00660386     0.0792464     0.0594348    -0.0198116     0.0407127
-0.0134262     0.0432328             0             0     0.0432328     0.0422678    0.00186907             0    0.00661467      0.079376      0.059532     -0.019844     0.0408028
-0.0134098     0.0432799             0             0     0.0432799     0.0423128    0.00187315             0    0.00662533     0.0795039     0.0596279     -0.019876     0.0408917
-0.0133933     0.0433272             0             0     0.0433272      0.042358    0.00187724             0    0.00663606     0.0796327     0.0597246    -0.0199082     0.0409811
-0.0133769     0.0433742             0             0     0.0433742      0.042403    0.00188132             0    0.00664676     0.0797611     0.0598209    -0.0199403     0.0410701
